_id,Anio_lectivo,Zona,Provincia,Cod_Provincia,Canton,Cod_Canton,Parroquia,Cod_Parroquia,Nombre_Institucion,AMIE,Tipo_Educacion,Sostenimiento,Area,Regimen_Escolar,Jurisdiccion,Docentes_Femenino,Docentes_Masculino,Total_Docentes,Estudiantes_Femenino,Estudiantes_Masculino,Total_Estudiantes,Ecuatoriana,Colombiana,Venezolana,Peruana,Otros_Paises_de_America,"Otros_Continentes,,,"
678edda0365f4e814ef65484,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,QUINGEO,10161,SIN NOMRE PILLACHIQUIR,01B00060,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,0,1,11,15,26,26,0,0,0,0,"0,,,"
678edda0365f4e814ef65486,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUENCA,10150,FROILÁN ABAD  AMBROSI,01B00064,Ordinario,Particular,Urbana,Sierra,Intercultural Bilingüe,3,0,3,3,4,7,7,0,0,0,0,"0,,,"
678edda0365f4e814ef65487,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,CRISTO REY,01H00001,Ordinario,Particular,Urbana,Sierra,Intercultural,9,3,12,65,110,175,171,0,0,0,4,"0,,,"
678edda0365f4e814ef65489,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,RAFAEL AGUILAR PESANTEZ,01H00003,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,1,12,124,121,245,242,0,0,0,2,"1,,,"
678edda0365f4e814ef6548a,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,ELENA MOSCOSO TAMARIZ,01H00004,Ordinario,Particular,Urbana,Sierra,Intercultural,31,13,44,384,0,384,382,1,0,0,0,"1,,,"
678edda0365f4e814ef6548b,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,FRANCISCA DAVILA,01H00006,Ordinario,Fiscal,Urbana,Sierra,Intercultural,4,2,6,68,0,68,68,0,0,0,0,"0,,,"
678edda0365f4e814ef6548d,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,BENJAMIN RAMIREZ ARTEAGA,01H00010,Ordinario,Fiscal,Urbana,Sierra,Intercultural,9,6,15,137,160,297,293,2,0,1,1,"0,,,"
678edda0365f4e814ef6548e,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,NUEVO MILENIO,01H00011,Ordinario,Particular,Urbana,Sierra,Intercultural,8,2,10,47,75,122,122,0,0,0,0,"0,,,"
678edda0365f4e814ef6548f,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,ARCO IRIS,01H00014,Ordinario,Particular,Urbana,Sierra,Intercultural,9,3,12,25,40,65,65,0,0,0,0,"0,,,"
678edda0365f4e814ef65490,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,PEQUEÑOS TRAVIESOS,01H00024,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,4,14,18,18,0,0,0,0,"0,,,"
678edda0365f4e814ef65491,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,5 DE NOVIEMBRE,01H00025,Popular Permanente,Particular,Urbana,Sierra,Intercultural,7,3,10,283,0,283,283,0,0,0,0,"0,,,"
678edda0365f4e814ef65492,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,MARIA AUXILIADORA,01H00028,Popular Permanente,Fiscomisional,Urbana,Sierra,Intercultural,11,2,13,286,0,286,282,3,0,1,0,"0,,,"
678edda0365f4e814ef65493,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,LOS POLLUELITOS,01H00029,Ordinario,Fiscal,Urbana,Sierra,Intercultural,7,0,7,18,11,29,29,0,0,0,0,"0,,,"
678edda0365f4e814ef65497,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,UNIDAD EDUCATIVA FISCAL MIXTA CENTRAL LA INMACULADA,01H00035,Ordinario,Fiscal,Urbana,Sierra,Intercultural,51,12,63,688,234,922,920,0,0,1,1,"0,,,"
678edda0365f4e814ef65498,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,JULIO MARIA MATOVELLE,01H00037,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,7,18,0,478,478,474,0,0,0,4,"0,,,"
678edda0365f4e814ef65499,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,UNIVERSO DE COLORES,01H00039,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,1,2,3,3,0,0,0,0,"0,,,"
678edda0365f4e814ef6549a,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,UNIDAD EDUCATIVA PARTICULAR EL AMERICANO,01H00040,Ordinario,Particular,Urbana,Sierra,Intercultural,10,7,17,82,104,186,183,0,0,0,3,"0,,,"
678edda0365f4e814ef6549b,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,EDWIN SACOTO LARRIVA,01H00042,Ordinario,Fiscal,Urbana,Sierra,Intercultural,3,0,3,0,57,57,55,0,0,0,2,"0,,,"
678edda0365f4e814ef6549c,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,FEDERICO PROAÑO,01H00043,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,9,19,0,633,633,629,0,0,0,3,"1,,,"
678edda0365f4e814ef6549e,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,JOSE MARIA VELAZ S.J. CENTRO 48 D,01H00045,Ordinario,Particular,Urbana,Sierra,Intercultural,6,4,10,100,97,197,197,0,0,0,0,"0,,,"
678edda0365f4e814ef6549f,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,FRANCISCA DAVILA DE MUÑOZ,01H00046,Ordinario,Fiscal,Urbana,Sierra,Intercultural,15,2,17,467,0,467,461,0,0,0,4,"2,,,"
678edda0365f4e814ef654a1,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,PADRE CARLOS CRESPI,01H00048,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,22,14,36,0,890,890,885,0,0,0,4,"1,,,"
678edda0365f4e814ef654a2,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,ALBERTO ANDRADE ARIZAGA,01H00049,Ordinario,Fiscal,Urbana,Sierra,Intercultural,14,6,20,160,302,462,461,0,0,0,0,"1,,,"
678edda0365f4e814ef654a3,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,INTEGRAL,01H00051,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,5,9,14,14,0,0,0,0,"0,,,"
678edda0365f4e814ef654a4,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,MAMY`S DAY CARE,01H00052,Ordinario,Particular,Urbana,Sierra,Intercultural,6,1,7,14,7,21,21,0,0,0,0,"0,,,"
678edda0365f4e814ef654a5,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,ENSUEÑOS,01H00054,Ordinario,Particular,Urbana,Sierra,Intercultural,7,2,9,40,56,96,94,0,0,0,2,"0,,,"
678edda0365f4e814ef654a6,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,RAFAEL CAMPOVERDE GALAN,01H00056,Ordinario,Particular,Urbana,Sierra,Intercultural,7,0,7,41,40,81,77,0,0,1,2,"1,,,"
678edda0365f4e814ef654a7,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,MIS PRIMEROS PASITOS,01H00057,Ordinario,Particular,Urbana,Sierra,Intercultural,1,0,1,6,3,9,9,0,0,0,0,"0,,,"
678edda0365f4e814ef654a8,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,SAN JOSE,01H00058,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,2,4,6,6,0,0,0,0,"0,,,"
678edda0365f4e814ef654a9,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,SAN MATEO,01H00059,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,11,5,16,16,0,0,0,0,"0,,,"
678edda0365f4e814ef654aa,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,CENTRO EDUCATIVO SOL DE TALENTOS,01H00060,Ordinario,Municipal,Urbana,Sierra,Intercultural,13,1,14,48,42,90,90,0,0,0,0,"0,,,"
678edda0365f4e814ef654ab,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,3 DE NOVIEMBRE,01H00061,Ordinario,Fiscal,Urbana,Sierra,Intercultural,37,1,38,947,61,1008,1008,0,0,0,0,"0,,,"
678edda0365f4e814ef654ac,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,STEPHEN HAWKING,01H00062,Educación Especial,Fiscal,Urbana,Sierra,Intercultural,12,4,16,23,24,47,47,0,0,0,0,"0,,,"
678edda0365f4e814ef654ad,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,INSTITUTO PILOTO DE INTEGRACION DEL AZUAY,01H00063,Educación Especial,Fiscal,Urbana,Sierra,Intercultural,9,2,11,31,27,58,58,0,0,0,0,"0,,,"
678edda0365f4e814ef654ae,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,LETRAS Y VIDA,01H00064,Ordinario,Particular,Urbana,Sierra,Intercultural,11,0,11,35,44,79,78,0,0,0,1,"0,,,"
678edda0365f4e814ef654af,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,MIS ENANITOS,01H00066,Ordinario,Particular,Urbana,Sierra,Intercultural,6,0,6,5,9,14,14,0,0,0,0,"0,,,"
678edda0365f4e814ef654b0,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,BENIGNO ASTUDILLO,01H00067,Ordinario,Fiscal,Urbana,Sierra,Intercultural,13,3,16,251,182,433,431,1,0,0,1,"0,,,"
678edda0365f4e814ef654b1,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,CENTRO EDUCATIVO GALAN MONTESSORI,01H00068,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,15,8,23,23,0,0,0,0,"0,,,"
678edda0365f4e814ef654b2,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,RAYITO DE LUZ,01H00070,Ordinario,Particular,Urbana,Sierra,Intercultural,4,1,5,24,23,47,46,0,0,0,1,"0,,,"
678edda0365f4e814ef654b3,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,ADINEA,01H00072,Educación Especial,Particular,Urbana,Sierra,Intercultural,19,6,25,5,9,14,14,0,0,0,0,"0,,,"
678edda0365f4e814ef654b4,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,AURELIO AGUILAR VÁZQUEZ,01H00074,Ordinario,Fiscal,Urbana,Sierra,Intercultural,19,11,30,168,630,798,792,0,0,0,5,"1,,,"
678edda0365f4e814ef654b5,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,JOSE MARIA VELAZ EXT. 03 CUENCA,01H00075,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,7,5,12,148,112,260,260,0,0,0,0,"0,,,"
678edda0365f4e814ef654b7,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,RITA CHAVEZ DE MUÑOZ,01H00077,Ordinario,Fiscal,Urbana,Sierra,Intercultural,6,0,6,56,88,144,144,0,0,0,0,"0,,,"
678edda0365f4e814ef654b9,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,JULIO ABAD CHICA,01H00079,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,6,16,124,187,311,307,3,0,0,1,"0,,,"
678edda0365f4e814ef654ba,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,LDU,01H00081,Ordinario,Particular,Urbana,Sierra,Intercultural,11,6,17,91,123,214,212,2,0,0,0,"0,,,"
678edda0365f4e814ef654bb,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,DOCE DE ABRIL,01H00082,Ordinario,Fiscal,Urbana,Sierra,Intercultural,18,4,22,459,15,474,472,0,0,0,2,"0,,,"
678edda0365f4e814ef654bc,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,HERMANO MIGUEL,01H00086,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,1,12,142,133,275,274,0,0,0,1,"0,,,"
678edda0365f4e814ef654bd,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,HERNAN MALO,01H00087,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,1,11,103,116,219,213,2,0,0,4,"0,,,"
678edda0365f4e814ef654be,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,VICTOR MANUEL ALBORNOZ,01H00088,Ordinario,Fiscal,Urbana,Sierra,Intercultural,15,5,20,237,253,490,489,0,0,0,1,"0,,,"
678edda0365f4e814ef654bf,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,CENTRO INFANTIL JOSE FIDEL HIDALGO,01H00089,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,31,22,53,52,0,0,0,1,"0,,,"
678edda0365f4e814ef654c0,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,CENTRO EDUCATIVO RINCON DEL SABER AUSTRAL,01H00090,Ordinario,Particular,Urbana,Sierra,Intercultural,16,8,24,148,170,318,318,0,0,0,0,"0,,,"
678edda0365f4e814ef654c1,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,JOSE FIDEL HIDALGO,01H00091,Ordinario,Particular,Urbana,Sierra,Intercultural,14,7,21,116,141,257,251,0,0,2,4,"0,,,"
678edda0365f4e814ef654c2,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,AUSTRAL,01H00092,Ordinario,Particular,Urbana,Sierra,Intercultural,6,3,9,21,15,36,36,0,0,0,0,"0,,,"
678edda0365f4e814ef654c3,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,MIS ANGELES,01H00095,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,16,21,37,37,0,0,0,0,"0,,,"
678edda0365f4e814ef654c4,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,CENTRO DE FORMACION ARTESANAL PARTICULAR LAS AMERICAS,01H00096,Popular Permanente,Particular,Urbana,Sierra,Intercultural,6,1,7,95,2,97,97,0,0,0,0,"0,,,"
678edda0365f4e814ef654c5,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,SANTA MARÍA DE LOS ÁNGELES,01H00097,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,3,13,16,16,0,0,0,0,"0,,,"
678edda0365f4e814ef654c6,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,RENACER,01H00098,Ordinario,Particular,Urbana,Sierra,Intercultural,8,1,9,36,46,82,82,0,0,0,0,"0,,,"
678edda0365f4e814ef654c7,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,GABRIEL CEVALLOS GARCIA,01H00100,Ordinario,Fiscal,Urbana,Sierra,Intercultural,9,4,13,153,208,361,360,1,0,0,0,"0,,,"
678edda0365f4e814ef654c9,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,EZEQUIEL CRESPO AMBROSI,01H00102,Ordinario,Fiscal,Urbana,Sierra,Intercultural,16,10,26,9,639,648,646,0,0,1,1,"0,,,"
678edda0365f4e814ef654ca,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,13  DE ABRIL,01H00105,Ordinario,Fiscal,Urbana,Sierra,Intercultural,6,1,7,59,77,136,136,0,0,0,0,"0,,,"
678edda0365f4e814ef654cc,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,CENTRO DE FORMACION SAN VICENTE DE PAUL,01H00109,Popular Permanente,Particular,Urbana,Sierra,Intercultural,5,0,5,83,0,83,83,0,0,0,0,"0,,,"
678edda0365f4e814ef654cd,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,DOLORES J. TORRES,01H00111,Ordinario,Fiscal,Urbana,Sierra,Intercultural,24,1,25,704,0,704,694,0,0,1,9,"0,,,"
678edda0365f4e814ef654ce,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,CARLOS CUEVA TAMARIZ,01H00112,Ordinario,Fiscal,Urbana,Sierra,Intercultural,38,31,69,517,647,1164,1161,0,0,0,1,"2,,,"
678edda0365f4e814ef654cf,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,MARIA AUXILIADORA,01H00113,Ordinario,Particular,Urbana,Sierra,Intercultural,42,10,52,887,0,887,871,0,0,0,15,"1,,,"
678edda0365f4e814ef654d0,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,OTTO AROSEMENA GÓMEZ,01H00116,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,4,14,117,193,310,305,3,0,0,1,"1,,,"
678edda0365f4e814ef654d1,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,CORAZON DE MARIA,01H00117,Ordinario,Particular,Urbana,Sierra,Intercultural,39,28,67,1070,11,1081,1064,1,0,1,14,"1,,,"
678edda0365f4e814ef654d2,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,ESCUELA PAULO VI,01H00118,Ordinario,Particular,Urbana,Sierra,Intercultural,9,1,10,18,60,78,74,3,0,1,0,"0,,,"
678edda0365f4e814ef654d3,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,SAGRADO CORAZON,01H00119,Ordinario,Particular,Urbana,Sierra,Intercultural,22,3,25,303,46,349,346,0,0,0,3,"0,,,"
678edda0365f4e814ef654d5,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,MIGUEL ANGEL ESTRELLA AREVALO,01H00121,Ordinario,Fiscal,Urbana,Sierra,Intercultural,14,11,25,0,719,719,710,3,0,0,3,"3,,,"
678edda0365f4e814ef654d6,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,CIUDAD DE CUENCA,01H00122,Ordinario,Fiscal,Urbana,Sierra,Intercultural,13,8,21,376,15,391,383,2,0,2,4,"0,,,"
678edda0365f4e814ef654d8,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,CIUDAD DE CUENCA JARDIN,01H00127,Ordinario,Fiscal,Urbana,Sierra,Intercultural,2,0,2,36,22,58,58,0,0,0,0,"0,,,"
678edda0365f4e814ef654d9,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL VECINO,10105,NUESTRO MUNDO,01H00132,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,11,7,18,18,0,0,0,0,"0,,,"
678edda0365f4e814ef654db,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL VECINO,10105,LA DIVINA PROVIDENCIA,01H00134,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,8,7,15,15,0,0,0,0,"0,,,"
678edda0365f4e814ef654dc,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL VECINO,10105,CARLOS CRESPI II,01H00136,Ordinario,Particular,Urbana,Sierra,Intercultural,4,3,7,75,119,194,194,0,0,0,0,"0,,,"
678edda0365f4e814ef654dd,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL VECINO,10105,CRECIENDO LIBRES,01H00138,Ordinario,Particular,Urbana,Sierra,Intercultural,6,0,6,37,31,68,68,0,0,0,0,"0,,,"
678edda0365f4e814ef654de,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL VECINO,10105,LUIS MONSALVE POZO,01H00140,Ordinario,Fiscal,Urbana,Sierra,Intercultural,16,7,23,117,173,290,289,0,0,0,1,"0,,,"
